candidate_id,dataset,model,policy_type,t_low,t_high,fn_cost,fp_cost,review_cost,review_error_rate_FN,review_error_rate_FP,manual_review_count,manual_review_rate,auto_decision_rate,auto_FP,auto_FN,auto_TP,auto_TN,manual_review_defaults,manual_review_nondefaults,automation_residual_cost,review_adjusted_cost,review_adjusted_cost_imperfect,binary_reference_cost,is_comparable_to_binary_cost,cost_definition,interpretation_note,source_constraint_name,n_rows,total_defaults,total_nondefaults
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,1.0,2.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2217.0,4599.0,4599.0,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,1.0,2.0,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2217.0,4599.0,4703.35,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,1.0,2.0,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2217.0,4599.0,4807.7,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,,,,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,,,4187.0,False,A_automation_only_residual,Automation-only residual cost excludes manual-review workload and is not directly comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.1,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3463.1,,4187.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.1,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3463.1,3463.1,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.1,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3463.1,3615.7999999999997,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.1,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3463.1,3768.5,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.25,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3641.75,,4187.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.25,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3641.75,3641.75,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.25,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3641.75,3794.45,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.25,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3641.75,3947.15,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.5,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3939.5,,4187.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.5,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3939.5,3939.5,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.5,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3939.5,4092.2,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,0.5,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,3939.5,4244.9,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,1.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,4535.0,,4187.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,1.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,4535.0,4535.0,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,1.0,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,4535.0,4687.7,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,1.0,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,4535.0,4840.4,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,2.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,5726.0,,4187.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,2.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,5726.0,5726.0,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,2.0,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,5726.0,5878.7,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,5.0,2.0,2.0,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,3344.0,5726.0,6031.4,4187.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,,,,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,,,2907.0,False,A_automation_only_residual,Automation-only residual cost excludes manual-review workload and is not directly comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.1,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3027.1,,2907.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.1,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3027.1,3027.1,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.1,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3027.1,3157.3999999999996,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.1,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3027.1,3287.7,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.25,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3205.75,,2907.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.25,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3205.75,3205.75,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.25,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3205.75,3336.0499999999997,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.25,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3205.75,3466.35,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.5,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3503.5,,2907.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.5,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3503.5,3503.5,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.5,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3503.5,3633.7999999999997,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,0.5,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,3503.5,3764.1,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,1.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,4099.0,,2907.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,1.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,4099.0,4099.0,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,1.0,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,4099.0,4229.3,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,1.0,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,4099.0,4359.599999999999,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,2.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,5290.0,,2907.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,2.0,0.0,0.0,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,5290.0,5290.0,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,2.0,0.05,0.05,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,5290.0,5420.3,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0262,taiwan,Best CatBoost,manual_review_band,0.14,0.19,3.0,2.0,2.0,0.1,0.1,1191,0.1985,0.8015,1127,218,885,2579,224,967,2908.0,5290.0,5550.599999999999,2907.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,,,,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,,,3144.0,False,A_automation_only_residual,Automation-only residual cost excludes manual-review workload and is not directly comparable to binary expected cost.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.1,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2138.5,,3144.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.1,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2138.5,2138.5,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.1,0.05,0.05,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2138.5,2273.15,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.1,0.1,0.1,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2138.5,2407.8,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.25,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2361.25,,3144.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.25,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2361.25,2361.25,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.25,0.05,0.05,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2361.25,2495.9,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.25,0.1,0.1,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2361.25,2630.55,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.5,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2732.5,,3144.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,6000,1327,4673
taiwan__cand_0263,taiwan,Best CatBoost,manual_review_band,0.15,0.25,5.0,1.0,0.5,0.0,0.0,1485,0.2475,0.7525,775,243,782,2715,302,1183,1990.0,2732.5,2732.5,3144.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,6000,1327,4673
