candidate_id,dataset,model,policy_type,t_low,t_high,fn_cost,fp_cost,review_cost,review_error_rate_FN,review_error_rate_FP,manual_review_count,manual_review_rate,auto_decision_rate,auto_FP,auto_FN,auto_TP,auto_TN,manual_review_defaults,manual_review_nondefaults,automation_residual_cost,review_adjusted_cost,review_adjusted_cost_imperfect,binary_reference_cost,is_comparable_to_binary_cost,cost_definition,interpretation_note,source_constraint_name,n_rows,total_defaults,total_nondefaults
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,0.5,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1262.0,1314.15,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,0.5,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1262.0,1366.3,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,1.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1456.0,,1483.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,1.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1456.0,1456.0,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,1.0,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1456.0,1508.15,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,1.0,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1456.0,1560.3,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,2.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1844.0,,1483.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,2.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1844.0,1844.0,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,2.0,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1844.0,1896.15,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,5.0,2.0,2.0,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1068.0,1844.0,1948.3,1483.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,,,,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,,,1232.0,False,A_automation_only_residual,Automation-only residual cost excludes manual-review workload and is not directly comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.1,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1066.8,,1232.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.1,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1066.8,1066.8,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.1,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1066.8,1110.05,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.1,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1066.8,1153.3,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.25,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1125.0,,1232.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.25,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1125.0,1125.0,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.25,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1125.0,1168.25,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.25,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1125.0,1211.5,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.5,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1222.0,,1232.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.5,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1222.0,1222.0,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.5,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1222.0,1265.25,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,0.5,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1222.0,1308.5,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,1.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1416.0,,1232.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,1.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1416.0,1416.0,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,1.0,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1416.0,1459.25,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,1.0,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1416.0,1502.5,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,2.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1804.0,,1232.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,2.0,0.0,0.0,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1804.0,1804.0,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,2.0,0.05,0.05,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1804.0,1847.25,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0012,heloc,Best CatBoost,manual_review_band,0.14,0.3,3.0,2.0,2.0,0.1,0.1,388,0.1965552178318135,0.8034447821681865,484,20,918,164,89,299,1028.0,1804.0,1890.5,1232.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,A_manual_review_rate_0_20,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,,,,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,,,878.0,False,A_automation_only_residual,Automation-only residual cost excludes manual-review workload and is not directly comparable to binary expected cost.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.1,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,561.3,,878.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.1,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,561.3,561.3,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.1,0.05,0.05,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,561.3,608.15,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.1,0.1,0.1,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,561.3,655.0,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.25,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,635.25,,878.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.25,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,635.25,635.25,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.25,0.05,0.05,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,635.25,682.1,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.25,0.1,0.1,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,635.25,728.95,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.5,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,758.5,,878.0,True,B_review_workload_cost_included,Review workload is monetized and manual-review decisions are assumed correct; this is more comparable to binary expected cost.,B_manual_review_rate_0_25,1974,1027,947
heloc__cand_0013,heloc,Best CatBoost,manual_review_band,0.13,0.32,5.0,1.0,0.5,0.0,0.0,493,0.2497467071935157,0.7502532928064843,452,12,904,113,111,382,512.0,758.5,758.5,878.0,True,C_review_imperfect_resolution,Review workload is monetized and manual-review decisions may still have FN/FP errors according to review_error_rate parameters.,B_manual_review_rate_0_25,1974,1027,947
