dataset,split,system,score_key,threshold_probability,tp,fp,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,best_model_at_threshold,comment,test_set_used_for_selection,useful_threshold_range,max_net_benefit
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.45,816,318,0.2815694943354518,0.1277516809431703,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.46,810,306,0.27828436339074636,0.11159893429396966,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.47,800,300,0.2704976008870027,0.0948366500353654,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.48,792,292,0.26467149871405193,0.0774296625360455,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.49,779,281,0.2578620100522479,0.05934004807596793,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.5,775,272,0.2548125633232016,0.04052684903748727,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.51,760,264,0.24580774559063748,0.020945764323966554,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.52,752,257,0.23991050320837548,0.0005488010807158661,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.53,744,246,0.2363706913276854,-0.02071611804522644,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.54,736,240,0.23012202105634114,-0.0429055988722965,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.55,725,232,0.22362940448046828,-0.06608127884723647,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.56,714,224,0.21727917472598324,-0.09031039882103731,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.57,701,214,0.2114111354586367,-0.11566645460757274,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.58,690,204,0.20683166883774792,-0.14222994162203884,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.59,680,198,0.20013838436256703,-0.17008920849086906,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.6,669,190,0.19452887537993924,-0.1993414387031408,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.61,656,180,0.18969682799470036,-0.23009378328527275,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.62,643,174,0.18191755985708954,-0.26246467231909565,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.63,624,163,0.1755113776390372,-0.2965853391385307,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.64,612,156,0.16953731847348866,-0.3326015985590455,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.65,595,148,0.16217976552323055,-0.37067592994644694,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.66,578,136,0.15906788247213777,-0.41098992788604827,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.67,561,126,0.15460071843050566,-0.4537471984280498,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.68,550,116,0.15374873353596752,-0.49917679837892637,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.69,529,109,0.14507958296565027,-0.5475373402621171,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.7,519,106,0.13762242485646745,-0.5991219182708545,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.71,502,96,0.1352408901932013,-0.6542640533836426,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.72,484,93,0.12404110580402375,-0.7133449124330584,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.73,466,86,0.1182783594131112,-0.7768021314120603,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.74,442,80,0.10856519367157666,-0.8451406749279089,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.75,421,74,0.10081053698074975,-0.9189463019250255,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.76,404,73,0.08755488010807158,-0.9989023978385683,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.77,381,68,0.07768380247566187,-1.085811197744593,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.78,356,63,0.0671916735746523,-1.1806207976420746,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.79,328,57,0.05753365175857576,-1.2844598832440783,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.8,306,47,0.05977710233029379,-1.3986828774062823,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.01,1028,947,0.5156629587009334,0.5156629587009334,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.02,1028,947,0.5107207439938001,0.5107207439938001,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.03,1028,947,0.505676627952499,0.505676627952499,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.04,1028,947,0.5005274261603375,0.5005274261603375,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.05,1028,947,0.49526982011992005,0.49526982011992005,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.06,1028,947,0.48990035012119576,0.48990035012119576,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.07,1028,946,0.48445351844290185,0.4844154076493807,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.08,1028,944,0.47894331315354977,0.4788112272977435,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.09,1026,930,0.4729225205174572,0.47308387814716923,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.1,1024,920,0.4667229254571027,0.4672292545710267,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.11,1023,905,0.46133978096999,0.46124306642013935,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.12,1022,886,0.45629459148446494,0.45512082853855,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.13,1018,865,0.4499985450312818,0.44885784955623453,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.14,1016,841,0.44511039152193116,0.44244921989991165,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.15,1014,815,0.44059568131049887,0.43588979895755764,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.16,1009,797,0.4340204942736588,0.4291742013261,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.17,1004,778,0.42767119109348783,0.4222967820649687,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.18,999,746,0.4229083050324174,0.41525162087063905,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.19,993,723,0.41691514299109234,0.40803250507891853,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.2,984,705,0.4089873417721519,0.40063291139240503,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.21,980,684,0.4041403621214549,0.393045986220157,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.22,978,665,0.40022070756247974,0.3852645245050308,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.23,974,637,0.3968239355581128,0.37728094690120006,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.24,962,611,0.3893937375083278,0.36908727514990003,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.25,957,597,0.3837974683544304,0.3606751054852321,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.26,951,578,0.37869312350325013,0.3520355798836811,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.27,943,559,0.3727830761227675,0.3431593549505808,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.28,939,542,0.36872011251758086,0.33403656821378336,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.29,932,526,0.3631164200392227,0.3246568015689071,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.3,926,513,0.35754068716094034,0.31500904159132004,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.31,921,497,0.3532709594569804,0.3050816363969913,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.32,919,485,0.3497542814594192,0.2948622486969471,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.33,911,471,0.3438050255053845,0.2843378046476478,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.34,904,460,0.33773686229382427,0.2734944380514,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.35,900,449,0.3332814021421616,0.262317429406037,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.36,895,439,0.328132911392405,0.2507911392405063,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.37,888,423,0.3238336347197106,0.2388989351014667,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.38,879,414,0.31658636178031846,0.226623111474071,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.39,870,403,0.3100477277443453,0.21394480182610492,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
heloc,locked_test,V2 HELOC Scorecard manual-review,scorecard_sigmoid,0.4,861,393,0.3032911392405063,0.20084388185654,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5156629587009334
