dataset,split,system,score_key,threshold_probability,tp,fp,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,best_model_at_threshold,comment,test_set_used_for_selection,useful_threshold_range,max_net_benefit
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.09,1244,3323,0.15255860805860808,0.14413919413919415,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.1,1216,3041,0.14635185185185184,0.13462962962962965,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.11,1185,2693,0.14202621722846442,0.12490636704119852,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.12,1163,2508,0.13683333333333333,0.11496212121212124,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.13,1135,2324,0.13128927203065135,0.10478927203065136,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.14,1099,2115,0.12578294573643412,0.09437984496124033,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.15,1074,1982,0.12070588235294116,0.08372549019607844,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.16,1027,1784,0.11453174603174601,0.07281746031746034,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.17,960,1541,0.10739558232931726,0.06164658634538153,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.18,913,1273,0.10559349593495937,0.05020325203252038,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.19,889,1173,0.10230864197530865,0.03847736625514406,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.2,869,1084,0.09966666666666668,0.02645833333333336,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.21,861,1047,0.0971139240506329,0.014135021097046452,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.22,829,924,0.09473076923076923,0.0014957264957265182,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.23,825,901,0.09264502164502166,-0.011471861471861439,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.24,808,805,0.09229824561403507,-0.02478070175438593,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.25,804,779,0.09072222222222223,-0.03844444444444439,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.26,785,743,0.08732432432432433,-0.05247747747747744,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.27,770,713,0.08438127853881278,-0.06689497716894977,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.28,763,680,0.0830925925925926,-0.08171296296296299,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.29,751,665,0.07989671361502348,-0.09694835680751168,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.3,734,620,0.07804761904761905,-0.11261904761904762,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.31,728,601,0.07633091787439614,-0.12874396135265698,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.32,701,571,0.07204901960784313,-0.14534313725490194,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.33,692,550,0.07018407960199004,-0.16243781094527365,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.34,674,505,0.06897474747474747,-0.18005050505050507,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.35,671,499,0.06705128205128205,-0.19820512820512814,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.36,625,437,0.06319791666666667,-0.21692708333333327,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.37,621,433,0.06111640211640211,-0.2362433862433862,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.38,607,419,0.05836559139784946,-0.2561827956989247,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,0.39,602,411,0.05653825136612021,-0.27677595628415297,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
