dataset,split,system,score_key,policy_type,threshold,t_low,t_high,capacity_pct,source,fn_cost,fp_cost,review_cost,expected_cost_binary,review_adjusted_cost,comparable_cost_for_rank,manual_review_count,manual_review_rate,high_risk_fp,high_risk_tp,low_risk_fn,manual_review_defaults,total_defaults,cost_rank,threshold_probability,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,useful_threshold_range,max_net_benefit,comment,test_set_used_for_selection,mean_cost_rank,cost_stability_rank
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,1.0,7063,4211.0,4211.0,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,2.0,7063,5992.0,5992.0,1781,0.29683333333333334,670,752,218,357,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.1,9157,3278.1,3278.1,1781,0.29683333333333334,670,752,218,357,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.25,9157,3545.25,3545.25,1781,0.29683333333333334,670,752,218,357,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.5,9157,3990.5,3990.5,1781,0.29683333333333334,670,752,218,357,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,1.0,9157,4881.0,4881.0,1781,0.29683333333333334,670,752,218,357,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,2.0,9157,6662.0,6662.0,1781,0.29683333333333334,670,752,218,357,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.1,7844,3028.1,3028.1,1781,0.29683333333333334,670,752,218,357,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.25,7844,3295.25,3295.25,1781,0.29683333333333334,670,752,218,357,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.5,7844,3740.5,3740.5,1781,0.29683333333333334,670,752,218,357,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,1.0,7844,4631.0,4631.0,1781,0.29683333333333334,670,752,218,357,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,2.0,7844,6412.0,6412.0,1781,0.29683333333333334,670,752,218,357,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.1,9938,3698.1,3698.1,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.25,9938,3965.25,3965.25,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.5,9938,4410.5,4410.5,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,1.0,9938,5301.0,5301.0,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,2.0,9938,7082.0,7082.0,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.1,12032,4368.1,4368.1,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.25,12032,4635.25,4635.25,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.5,12032,5080.5,5080.5,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,1.0,12032,5971.0,5971.0,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,validation,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,2.0,12032,7752.0,7752.0,1781,0.29683333333333334,670,752,218,357,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.325,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,2,1,0.1,3243,1313.1,1313.1,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,2,1,0.25,3243,1578.75,1578.75,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,2,1,0.5,3243,2021.5,2021.5,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,2,1,1.0,3243,2907.0,2907.0,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,2,1,2.0,3243,4678.0,4678.0,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,3,1,0.1,3807,1541.1,1541.1,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,3,1,0.25,3807,1806.75,1806.75,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,3,1,0.5,3807,2249.5,2249.5,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,3,1,1.0,3807,3135.0,3135.0,1771,0.2951666666666667,680,763,228,336,1327,4.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,3,1,2.0,3807,4906.0,4906.0,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,1,0.1,4935,1997.1,1997.1,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,1,0.25,4935,2262.75,2262.75,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,1,0.5,4935,2705.5,2705.5,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,1,1.0,4935,3591.0,3591.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,1,2.0,4935,5362.0,5362.0,1771,0.2951666666666667,680,763,228,336,1327,5.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,0.1,7050,2677.1,2677.1,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,0.25,7050,2942.75,2942.75,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,0.5,7050,3385.5,3385.5,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,1.0,7050,4271.0,4271.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,2,2.0,7050,6042.0,6042.0,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.1,9165,3357.1,3357.1,1771,0.2951666666666667,680,763,228,336,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.25,9165,3622.75,3622.75,1771,0.2951666666666667,680,763,228,336,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,0.5,9165,4065.5,4065.5,1771,0.2951666666666667,680,763,228,336,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,1.0,9165,4951.0,4951.0,1771,0.2951666666666667,680,763,228,336,1327,3.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,5,3,2.0,9165,6722.0,6722.0,1771,0.2951666666666667,680,763,228,336,1327,6.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.1,7755,3137.1,3137.1,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.25,7755,3402.75,3402.75,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,0.5,7755,3845.5,3845.5,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,1.0,7755,4731.0,4731.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,1,2.0,7755,6502.0,6502.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.1,9870,3817.1,3817.1,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.25,9870,4082.75,4082.75,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,0.5,9870,4525.5,4525.5,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,1.0,9870,5411.0,5411.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,2,2.0,9870,7182.0,7182.0,1771,0.2951666666666667,680,763,228,336,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.1,11985,4497.1,4497.1,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.25,11985,4762.75,4762.75,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,0.5,11985,5205.5,5205.5,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,1.0,11985,6091.0,6091.0,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,locked_test,V2 Taiwan CatBoost manual-review,catboost_isotonic,manual_review_band,,0.14,0.28,,V2 locked policy,10,3,2.0,11985,7862.0,7862.0,1771,0.2951666666666667,680,763,228,336,1327,1.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,2.55,1.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,2,1,0.1,3416,1485.8,1485.8,1798,0.2996666666666667,948,836,179,312,1327,4.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,2,1,0.25,3416,1755.5,1755.5,1798,0.2996666666666667,948,836,179,312,1327,4.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,2,1,0.5,3416,2205.0,2205.0,1798,0.2996666666666667,948,836,179,312,1327,7.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,2,1,1.0,3416,3104.0,3104.0,1798,0.2996666666666667,948,836,179,312,1327,7.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,2,1,2.0,3416,4902.0,4902.0,1798,0.2996666666666667,948,836,179,312,1327,7.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,3,1,0.1,3907,1664.8,1664.8,1798,0.2996666666666667,948,836,179,312,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
taiwan,validation,Taiwan recall candidate MR band,catboost_isotonic,manual_review_band,,0.125,0.215,,weakness closing prompt 2,3,1,0.25,3907,1934.5,1934.5,1798,0.2996666666666667,948,836,179,312,1327,2.0,,,,,,,,,Manual-review cost changes with review_cost; binary cost is diagnostic only.,False,3.325,3.0
